PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,날짜,시간대
29.0,17.0,0.033,0.019,0.3,0.002,2020-09-22,18
26.0,14.0,0.033,0.016,0.3,0.001,2020-09-22,19
29.0,12.0,0.028,0.019,0.3,0.001,2020-09-22,20
25.0,16.0,0.03,0.015,0.3,0.001,2020-09-22,21
29.0,12.0,0.032,0.01,0.2,0.001,2020-09-22,22
23.0,11.0,0.032,0.009,0.2,0.001,2020-09-22,23
17.0,9.0,0.036,0.005,0.2,0.001,2020-09-23,0
15.0,10.0,0.036,0.004,0.2,0.001,2020-09-23,1
15.0,9.0,0.036,0.004,0.2,0.001,2020-09-23,2
17.0,7.0,0.036,0.004,0.2,0.001,2020-09-23,3
11.0,7.0,0.035,0.005,0.2,0.001,2020-09-23,4
11.0,,0.036,0.004,0.2,0.001,2020-09-23,5
11.0,,0.035,0.005,0.2,0.001,2020-09-23,6
11.0,9.0,0.031,0.009,0.2,0.001,2020-09-23,7
14.0,11.0,0.028,0.012,0.2,0.001,2020-09-23,8
18.0,10.0,0.025,0.016,0.2,0.001,2020-09-23,9
21.0,10.0,0.023,0.019,0.2,0.002,2020-09-23,10
25.0,9.0,0.028,0.016,0.2,0.002,2020-09-23,11
23.0,10.0,0.032,0.013,0.2,0.001,2020-09-23,12
18.0,12.0,0.04,0.006,0.2,0.001,2020-09-23,13
12.0,12.0,0.032,0.016,0.2,0.001,2020-09-23,14
21.0,11.0,0.032,0.018,0.2,0.001,2020-09-23,15
30.0,12.0,0.034,0.017,0.2,0.001,2020-09-23,16
24.0,14.0,0.032,0.019,0.2,0.002,2020-09-23,17
26.0,16.0,0.029,0.022,0.2,0.002,2020-09-23,18
23.0,11.0,0.034,0.014,0.2,0.001,2020-09-23,19
26.0,11.0,0.028,0.017,0.2,0.001,2020-09-23,20
21.0,12.0,0.032,0.011,0.2,0.001,2020-09-23,21
20.0,11.0,0.033,0.009,0.2,0.001,2020-09-23,22
15.0,12.0,0.034,0.008,0.2,0.001,2020-09-23,23
13.0,8.0,0.036,0.005,0.2,0.001,2020-09-24,0
15.0,8.0,0.036,0.004,0.2,0.001,2020-09-24,1
9.0,7.0,0.036,0.004,0.2,0.001,2020-09-24,2
12.0,7.0,0.034,0.005,0.2,0.001,2020-09-24,3
13.0,10.0,0.034,0.005,0.2,0.001,2020-09-24,4
13.0,10.0,0.034,0.005,0.2,0.001,2020-09-24,5
10.0,9.0,0.034,0.005,0.2,0.001,2020-09-24,6
12.0,9.0,0.031,0.008,0.2,0.001,2020-09-24,7
15.0,10.0,0.027,0.012,0.2,0.001,2020-09-24,8
17.0,7.0,0.026,0.014,0.2,0.001,2020-09-24,9
20.0,9.0,0.027,0.015,0.2,0.001,2020-09-24,10
23.0,10.0,0.03,0.013,0.2,0.001,2020-09-24,11
20.0,11.0,0.036,0.008,0.2,0.001,2020-09-24,12
,,,,,,2020-09-24,13
,,,,,,2020-09-24,14
,,,,,,2020-09-24,15
,,,,,,2020-09-24,16
22.0,15.0,0.037,0.019,0.2,0.002,2020-09-24,17
32.0,15.0,0.041,0.019,0.2,0.001,2020-09-24,18
26.0,13.0,0.042,0.014,0.2,0.001,2020-09-24,19
32.0,17.0,0.031,0.017,0.2,0.001,2020-09-24,20
25.0,13.0,0.024,0.022,0.2,0.002,2020-09-24,21
29.0,17.0,0.028,0.015,0.2,0.001,2020-09-24,22
29.0,15.0,0.031,0.011,0.2,0.001,2020-09-24,23
21.0,17.0,0.036,0.006,0.1,0.001,2020-09-25,0
20.0,13.0,0.032,0.006,0.2,0.001,2020-09-25,1
22.0,13.0,0.02,0.011,0.2,0.001,2020-09-25,2
18.0,13.0,0.019,0.009,0.2,0.001,2020-09-25,3
18.0,14.0,0.017,0.011,0.2,0.001,2020-09-25,4
16.0,15.0,0.015,0.013,0.2,0.001,2020-09-25,5
20.0,16.0,0.01,0.019,0.2,0.001,2020-09-25,6
25.0,9.0,0.007,0.021,0.2,0.001,2020-09-25,7
27.0,12.0,0.007,0.024,0.2,0.002,2020-09-25,8
28.0,13.0,0.009,0.029,0.2,0.002,2020-09-25,9
37.0,17.0,0.016,0.025,0.2,0.003,2020-09-25,10
35.0,17.0,0.034,0.011,0.2,0.002,2020-09-25,11
19.0,11.0,0.036,0.012,0.2,0.001,2020-09-25,12
21.0,10.0,0.039,0.008,0.2,0.001,2020-09-25,13
16.0,12.0,0.034,0.015,0.2,0.001,2020-09-25,14
15.0,11.0,0.035,0.014,0.2,0.001,2020-09-25,15
24.0,11.0,0.037,0.015,0.2,0.001,2020-09-25,16
21.0,12.0,0.034,0.017,0.2,0.002,2020-09-25,17
22.0,12.0,0.038,0.014,0.2,0.001,2020-09-25,18
25.0,14.0,0.028,0.019,0.2,0.001,2020-09-25,19
26.0,14.0,0.016,0.028,0.2,0.002,2020-09-25,20
32.0,19.0,0.009,0.033,0.2,0.002,2020-09-25,21
36.0,18.0,0.008,0.03,0.2,0.002,2020-09-25,22
39.0,16.0,0.029,0.012,0.2,0.001,2020-09-25,23
22.0,13.0,0.031,0.008,0.2,0.002,2020-09-26,0
20.0,13.0,0.034,0.005,0.2,0.001,2020-09-26,1
14.0,14.0,0.034,0.005,0.2,0.001,2020-09-26,2
16.0,12.0,0.034,0.004,0.1,0.001,2020-09-26,3
20.0,15.0,0.034,0.005,0.1,0.001,2020-09-26,4
15.0,12.0,0.034,0.004,0.1,0.001,2020-09-26,5
16.0,12.0,0.032,0.005,0.1,0.001,2020-09-26,6
18.0,15.0,0.027,0.012,0.1,0.001,2020-09-26,7
24.0,13.0,0.027,0.011,0.1,0.001,2020-09-26,8
18.0,13.0,0.025,0.015,0.2,0.001,2020-09-26,9
20.0,14.0,0.032,0.011,0.1,0.001,2020-09-26,10
23.0,12.0,0.033,0.012,0.1,0.001,2020-09-26,11
19.0,12.0,0.037,0.008,0.1,0.003,2020-09-26,12
23.0,13.0,0.04,0.009,0.5,0.005,2020-09-26,13
23.0,15.0,0.04,0.013,0.7,0.008,2020-09-26,14
28.0,13.0,0.038,0.013,0.4,0.006,2020-09-26,15
20.0,13.0,0.042,0.01,0.3,0.005,2020-09-26,16
25.0,14.0,0.039,0.012,0.2,0.003,2020-09-26,17
21.0,12.0,0.039,0.016,0.2,0.002,2020-09-26,18
23.0,14.0,0.03,0.014,0.2,0.002,2020-09-26,19
27.0,12.0,0.029,0.012,0.2,0.002,2020-09-26,20
26.0,13.0,0.03,0.012,0.2,0.001,2020-09-26,21
21.0,19.0,0.038,0.009,0.1,0.001,2020-09-26,22
25.0,12.0,0.035,0.008,0.1,0.001,2020-09-26,23
16.0,12.0,0.037,0.006,0.1,0.001,2020-09-27,0
18.0,14.0,0.035,0.004,0.1,0.001,2020-09-27,1
22.0,12.0,0.034,0.004,0.1,0.001,2020-09-27,2
22.0,13.0,0.034,0.004,0.1,0.001,2020-09-27,3
19.0,13.0,0.034,0.004,0.1,0.001,2020-09-27,4
14.0,10.0,0.036,0.005,0.1,0.002,2020-09-27,5
15.0,10.0,0.035,0.004,0.1,0.001,2020-09-27,6
14.0,13.0,0.034,0.005,0.1,0.001,2020-09-27,7
15.0,11.0,0.033,0.008,0.1,0.001,2020-09-27,8
19.0,13.0,0.039,0.006,0.1,0.001,2020-09-27,9
17.0,13.0,0.042,0.004,0.1,0.001,2020-09-27,10
18.0,8.0,0.043,0.004,0.1,0.001,2020-09-27,11
14.0,7.0,0.042,0.004,0.1,0.001,2020-09-27,12
17.0,10.0,0.042,0.003,0.1,0.001,2020-09-27,13
17.0,12.0,0.041,0.005,0.1,0.002,2020-09-27,14
16.0,12.0,0.042,0.004,0.1,0.002,2020-09-27,15
19.0,10.0,0.043,0.004,0.1,0.001,2020-09-27,16
17.0,10.0,0.046,0.004,0.1,0.001,2020-09-27,17
15.0,14.0,0.047,0.004,0.1,0.001,2020-09-27,18
19.0,12.0,0.044,0.006,0.1,0.001,2020-09-27,19
26.0,14.0,0.039,0.009,0.1,0.002,2020-09-27,20
24.0,18.0,0.034,0.016,0.2,0.003,2020-09-27,21
39.0,22.0,0.029,0.016,0.2,0.002,2020-09-27,22
33.0,17.0,0.033,0.009,0.2,0.003,2020-09-27,23
33.0,20.0,0.033,0.006,0.1,0.002,2020-09-28,0
29.0,20.0,0.035,0.004,0.1,0.001,2020-09-28,1
22.0,17.0,0.035,0.004,0.1,0.001,2020-09-28,2
22.0,15.0,0.033,0.005,0.1,0.001,2020-09-28,3
21.0,10.0,0.033,0.005,0.1,0.001,2020-09-28,4
19.0,16.0,0.029,0.007,0.1,0.001,2020-09-28,5
19.0,12.0,0.02,0.012,0.1,0.001,2020-09-28,6
23.0,12.0,0.006,0.025,0.2,0.002,2020-09-28,7
20.0,12.0,0.012,0.022,0.2,0.002,2020-09-28,8
21.0,15.0,0.025,0.012,0.1,0.001,2020-09-28,9
23.0,14.0,0.028,0.013,0.1,0.002,2020-09-28,10
23.0,13.0,0.032,0.013,0.1,0.002,2020-09-28,11
21.0,13.0,0.035,0.013,0.1,0.003,2020-09-28,12
23.0,15.0,0.037,0.014,0.2,0.003,2020-09-28,13
21.0,15.0,0.04,0.017,0.3,0.004,2020-09-28,14
25.0,17.0,0.042,0.016,0.3,0.004,2020-09-28,15
,,,,,,2020-09-28,16
,,,,,,2020-09-28,17
,,,,,,2020-09-28,18
20.0,14.0,0.026,0.025,0.2,0.002,2020-09-28,19
40.0,18.0,0.017,0.035,0.2,0.002,2020-09-28,20
54.0,22.0,0.022,0.032,0.2,0.002,2020-09-28,21
37.0,19.0,0.017,0.042,0.2,0.002,2020-09-28,22
40.0,21.0,0.01,0.041,0.3,0.002,2020-09-28,23
39.0,22.0,0.012,0.029,0.3,0.002,2020-09-29,0
35.0,20.0,0.029,0.01,0.2,0.001,2020-09-29,1
41.0,21.0,0.023,0.014,0.3,0.002,2020-09-29,2
24.0,17.0,0.022,0.012,0.2,0.002,2020-09-29,3
38.0,23.0,0.021,0.011,0.2,0.002,2020-09-29,4
37.0,25.0,0.016,0.018,0.3,0.002,2020-09-29,5
31.0,25.0,0.006,0.022,0.4,0.002,2020-09-29,6
42.0,24.0,0.006,0.023,0.4,0.002,2020-09-29,7
57.0,23.0,0.009,0.027,0.4,0.002,2020-09-29,8
31.0,22.0,0.019,0.026,0.3,0.002,2020-09-29,9
29.0,17.0,0.03,0.02,0.2,0.002,2020-09-29,10
29.0,18.0,0.037,0.016,0.3,0.002,2020-09-29,11
24.0,16.0,0.036,0.021,0.4,0.003,2020-09-29,12
28.0,18.0,0.04,0.02,0.5,0.006,2020-09-29,13
33.0,17.0,0.047,0.015,0.5,0.009,2020-09-29,14
37.0,18.0,0.051,0.014,0.3,0.005,2020-09-29,15
25.0,16.0,0.054,0.017,0.3,0.003,2020-09-29,16
25.0,17.0,0.056,0.012,0.2,0.002,2020-09-29,17
24.0,13.0,0.04,0.03,0.3,0.004,2020-09-29,18
27.0,18.0,0.028,0.032,0.4,0.003,2020-09-29,19
38.0,27.0,0.024,0.035,0.5,0.003,2020-09-29,20
39.0,26.0,0.026,0.028,0.5,0.003,2020-09-29,21
34.0,25.0,0.024,0.029,0.4,0.002,2020-09-29,22
42.0,25.0,0.029,0.025,0.4,0.002,2020-09-29,23
63.0,24.0,0.032,0.016,0.4,0.002,2020-09-30,0
36.0,25.0,0.032,0.013,0.4,0.002,2020-09-30,1
41.0,24.0,0.028,0.013,0.4,0.002,2020-09-30,2
39.0,26.0,0.018,0.016,0.4,0.002,2020-09-30,3
39.0,27.0,0.022,0.013,0.4,0.002,2020-09-30,4
42.0,25.0,0.021,0.012,0.3,0.002,2020-09-30,5
29.0,19.0,0.016,0.018,0.3,0.002,2020-09-30,6
26.0,20.0,0.009,0.026,0.3,0.002,2020-09-30,7
34.0,24.0,0.013,0.026,0.3,0.002,2020-09-30,8
35.0,27.0,0.014,0.032,0.4,0.004,2020-09-30,9
37.0,25.0,0.023,0.029,0.6,0.009,2020-09-30,10
55.0,30.0,0.047,0.014,0.3,0.005,2020-09-30,11
37.0,26.0,0.049,0.016,0.8,0.009,2020-09-30,12
44.0,31.0,0.054,0.018,0.8,0.01,2020-09-30,13
44.0,34.0,0.057,0.011,0.4,0.004,2020-09-30,14
27.0,20.0,0.059,0.012,0.4,0.004,2020-09-30,15
26.0,20.0,0.06,0.013,0.5,0.005,2020-09-30,16
29.0,20.0,0.058,0.017,0.3,0.004,2020-09-30,17
30.0,17.0,0.063,0.011,0.4,0.003,2020-09-30,18
38.0,20.0,0.084,0.011,0.5,0.005,2020-09-30,19
41.0,34.0,0.061,0.015,0.5,0.004,2020-09-30,20
52.0,41.0,0.053,0.015,0.3,0.002,2020-09-30,21
31.0,18.0,0.054,0.011,0.2,0.002,2020-09-30,22
28.0,19.0,0.057,0.006,0.2,0.002,2020-09-30,23
25.0,18.0,0.052,0.006,0.2,0.002,2020-10-01,0
29.0,15.0,0.043,0.006,0.2,0.002,2020-10-01,1
19.0,11.0,0.04,0.006,0.2,0.002,2020-10-01,2
31.0,17.0,0.045,0.006,0.2,0.002,2020-10-01,3
29.0,15.0,0.042,0.005,0.2,0.002,2020-10-01,4
28.0,17.0,0.039,0.005,0.2,0.002,2020-10-01,5
27.0,23.0,0.039,0.005,0.2,0.002,2020-10-01,6
28.0,23.0,0.036,0.006,0.2,0.002,2020-10-01,7
27.0,24.0,0.037,0.006,0.2,0.002,2020-10-01,8
22.0,15.0,0.038,0.005,0.3,0.002,2020-10-01,9
29.0,16.0,0.03,0.015,0.7,0.009,2020-10-01,10
35.0,17.0,0.035,0.016,0.7,0.01,2020-10-01,11
36.0,20.0,0.039,0.02,1.2,0.015,2020-10-01,12
42.0,26.0,0.082,0.014,0.9,0.014,2020-10-01,13
45.0,31.0,0.114,0.018,0.9,0.014,2020-10-01,14
50.0,36.0,0.108,0.014,0.6,0.009,2020-10-01,15
45.0,36.0,0.075,0.011,0.3,0.007,2020-10-01,16
33.0,23.0,0.062,0.011,0.3,0.004,2020-10-01,17
24.0,16.0,0.058,0.007,0.2,0.004,2020-10-01,18
25.0,16.0,0.051,0.011,0.2,0.003,2020-10-01,19
25.0,17.0,0.045,0.012,0.2,0.003,2020-10-01,20
26.0,11.0,0.04,0.011,0.2,0.005,2020-10-01,21
31.0,17.0,0.033,0.01,0.2,0.003,2020-10-01,22
26.0,15.0,0.035,0.009,0.2,0.003,2020-10-01,23
27.0,17.0,0.031,0.009,0.2,0.002,2020-10-02,0
27.0,17.0,0.031,0.007,0.2,0.002,2020-10-02,1
26.0,12.0,0.032,0.006,0.2,0.002,2020-10-02,2
22.0,18.0,0.028,0.005,0.2,0.002,2020-10-02,3
23.0,13.0,0.027,0.005,0.2,0.001,2020-10-02,4
21.0,15.0,0.02,0.007,0.3,0.002,2020-10-02,5
23.0,12.0,0.017,0.008,0.3,0.002,2020-10-02,6
20.0,16.0,0.013,0.014,0.3,0.002,2020-10-02,7
22.0,18.0,0.019,0.01,0.3,0.002,2020-10-02,8
28.0,19.0,0.028,0.012,0.3,0.003,2020-10-02,9
32.0,21.0,0.027,0.014,0.3,0.005,2020-10-02,10
31.0,19.0,0.038,0.014,0.2,0.003,2020-10-02,11
28.0,22.0,0.051,0.006,0.2,0.002,2020-10-02,12
24.0,19.0,0.053,0.004,0.2,0.002,2020-10-02,13
22.0,12.0,0.049,0.006,0.2,0.003,2020-10-02,14
26.0,13.0,0.051,0.005,0.2,0.002,2020-10-02,15
22.0,17.0,0.053,0.004,0.2,0.001,2020-10-02,16
20.0,16.0,0.053,0.004,0.2,0.001,2020-10-02,17
22.0,13.0,0.053,0.004,0.2,0.001,2020-10-02,18
27.0,16.0,0.05,0.006,0.2,0.003,2020-10-02,19
28.0,18.0,0.051,0.005,0.2,0.002,2020-10-02,20
29.0,19.0,0.049,0.004,0.2,0.002,2020-10-02,21
27.0,16.0,0.04,0.005,0.2,0.001,2020-10-02,22
26.0,16.0,0.034,0.008,0.2,0.001,2020-10-02,23
26.0,17.0,0.033,0.008,0.2,0.001,2020-10-03,0
28.0,20.0,0.034,0.006,0.2,0.001,2020-10-03,1
25.0,19.0,0.033,0.005,0.2,0.001,2020-10-03,2
25.0,17.0,0.038,0.005,0.2,0.001,2020-10-03,3
30.0,24.0,0.034,0.005,0.2,0.001,2020-10-03,4
27.0,17.0,0.034,0.005,0.2,0.001,2020-10-03,5
28.0,24.0,0.032,0.005,0.2,0.001,2020-10-03,6
21.0,,0.029,0.008,0.2,0.001,2020-10-03,7
24.0,17.0,0.027,0.012,0.2,0.001,2020-10-03,8
34.0,24.0,0.026,0.015,0.2,0.002,2020-10-03,9
27.0,21.0,0.027,0.015,0.3,0.003,2020-10-03,10
34.0,23.0,0.026,0.02,0.4,0.005,2020-10-03,11
34.0,20.0,0.037,0.015,0.7,0.006,2020-10-03,12
36.0,21.0,0.035,0.025,1.0,0.013,2020-10-03,13
45.0,29.0,0.045,0.021,0.9,0.013,2020-10-03,14
44.0,25.0,0.095,0.029,1.3,0.026,2020-10-03,15
53.0,37.0,0.103,0.018,0.6,0.012,2020-10-03,16
35.0,26.0,0.072,0.014,0.3,0.003,2020-10-03,17
18.0,,0.049,0.028,0.2,0.003,2020-10-03,18
27.0,18.0,0.04,0.021,0.2,0.002,2020-10-03,19
25.0,20.0,0.021,0.04,0.2,0.002,2020-10-03,20
28.0,22.0,0.032,0.025,0.2,0.002,2020-10-03,21
22.0,,0.038,0.01,0.3,0.002,2020-10-03,22
66.0,66.0,0.034,0.01,0.3,0.002,2020-10-03,23
27.0,26.0,0.038,0.008,0.3,0.002,2020-10-04,0
35.0,23.0,0.037,0.007,0.3,0.001,2020-10-04,1
26.0,23.0,0.036,0.006,0.3,0.001,2020-10-04,2
26.0,18.0,0.037,0.005,0.3,0.001,2020-10-04,3
25.0,22.0,0.032,0.005,0.3,0.001,2020-10-04,4
24.0,21.0,0.036,0.004,0.3,0.001,2020-10-04,5
23.0,21.0,0.037,0.004,0.3,0.001,2020-10-04,6
25.0,,0.033,0.005,0.3,0.001,2020-10-04,7
27.0,20.0,0.033,0.008,0.3,0.001,2020-10-04,8
24.0,20.0,0.04,0.008,0.6,0.002,2020-10-04,9
27.0,21.0,0.044,0.008,0.4,0.001,2020-10-04,10
24.0,19.0,0.05,0.009,0.3,0.001,2020-10-04,11
22.0,22.0,0.051,0.008,0.4,0.001,2020-10-04,12
27.0,15.0,0.053,0.006,0.3,0.001,2020-10-04,13
19.0,18.0,0.052,0.007,0.3,0.001,2020-10-04,14
21.0,15.0,0.053,0.006,0.3,0.001,2020-10-04,15
18.0,18.0,0.049,0.006,0.3,0.001,2020-10-04,16
26.0,20.0,0.049,0.005,0.3,0.001,2020-10-04,17
18.0,,0.047,0.008,0.3,0.001,2020-10-04,18
13.0,,0.049,0.007,0.3,0.001,2020-10-04,19
24.0,18.0,0.048,0.005,0.3,0.001,2020-10-04,20
28.0,25.0,0.047,0.006,0.3,0.002,2020-10-04,21
30.0,19.0,0.047,0.007,0.3,0.002,2020-10-04,22
36.0,24.0,0.049,0.005,0.3,0.002,2020-10-04,23
42.0,29.0,0.045,0.004,0.2,0.002,2020-10-05,0
48.0,21.0,0.04,0.004,0.2,0.001,2020-10-05,1
31.0,16.0,0.038,0.004,0.2,0.001,2020-10-05,2
41.0,15.0,0.037,0.004,0.2,0.001,2020-10-05,3
32.0,16.0,0.037,0.004,0.2,0.002,2020-10-05,4
27.0,16.0,0.035,0.005,0.2,0.002,2020-10-05,5
27.0,16.0,0.034,0.005,0.2,0.002,2020-10-05,6
31.0,20.0,0.031,0.008,0.2,0.002,2020-10-05,7
23.0,16.0,0.028,0.01,0.2,0.002,2020-10-05,8
23.0,14.0,0.027,0.011,0.2,0.002,2020-10-05,9
25.0,14.0,0.03,0.009,0.2,0.002,2020-10-05,10
22.0,12.0,0.027,0.014,0.2,0.002,2020-10-05,11
25.0,15.0,0.032,0.01,0.2,0.002,2020-10-05,12
27.0,8.0,0.036,0.007,0.2,0.002,2020-10-05,13
33.0,10.0,0.036,0.012,0.2,0.002,2020-10-05,14
32.0,11.0,0.036,0.015,0.2,0.002,2020-10-05,15
36.0,17.0,0.037,0.015,0.2,0.002,2020-10-05,16
35.0,11.0,0.035,0.016,0.2,0.002,2020-10-05,17
44.0,19.0,0.034,0.016,0.2,0.002,2020-10-05,18
32.0,14.0,0.035,0.011,0.2,0.002,2020-10-05,19
30.0,10.0,0.033,0.01,0.2,0.002,2020-10-05,20
21.0,12.0,0.03,0.01,0.2,0.002,2020-10-05,21
28.0,11.0,0.028,0.011,0.2,0.002,2020-10-05,22
29.0,11.0,0.029,0.011,0.2,0.002,2020-10-05,23
23.0,14.0,0.031,0.007,0.2,0.002,2020-10-06,0
21.0,13.0,0.03,0.006,0.2,0.002,2020-10-06,1
22.0,16.0,0.026,0.007,0.2,0.001,2020-10-06,2
22.0,7.0,0.029,0.006,0.2,0.002,2020-10-06,3
23.0,13.0,0.026,0.006,0.2,0.002,2020-10-06,4
23.0,13.0,0.023,0.008,0.2,0.001,2020-10-06,5
17.0,11.0,0.015,0.014,0.2,0.001,2020-10-06,6
21.0,11.0,0.011,0.017,0.2,0.001,2020-10-06,7
26.0,11.0,0.01,0.021,0.2,0.002,2020-10-06,8
43.0,21.0,0.014,0.02,0.2,0.002,2020-10-06,9
29.0,9.0,0.022,0.016,0.2,0.002,2020-10-06,10
18.0,10.0,0.03,0.015,0.2,0.002,2020-10-06,11
17.0,8.0,0.038,0.009,0.2,0.002,2020-10-06,12
19.0,13.0,0.04,0.009,0.2,0.003,2020-10-06,13
23.0,11.0,0.042,0.011,0.2,0.002,2020-10-06,14
23.0,11.0,0.046,0.01,0.3,0.003,2020-10-06,15
18.0,8.0,0.048,0.009,0.4,0.005,2020-10-06,16
,,,,,,2020-10-06,17
,,,,,,2020-10-06,18
,,,,,,2020-10-06,19
34.0,19.0,0.021,0.03,0.5,0.002,2020-10-06,20
80.0,63.0,0.015,0.027,0.3,0.002,2020-10-06,21
38.0,24.0,0.014,0.027,0.3,0.002,2020-10-06,22
37.0,16.0,0.021,0.021,0.3,0.002,2020-10-06,23
35.0,14.0,0.033,0.011,0.2,0.002,2020-10-07,0
22.0,14.0,0.038,0.006,0.2,0.001,2020-10-07,1
18.0,10.0,0.038,0.006,0.2,0.001,2020-10-07,2
13.0,10.0,0.043,0.006,0.2,0.002,2020-10-07,3
20.0,13.0,0.043,0.007,0.3,0.002,2020-10-07,4
24.0,16.0,0.04,0.008,0.2,0.002,2020-10-07,5
23.0,13.0,0.036,0.01,0.2,0.002,2020-10-07,6
26.0,16.0,0.029,0.017,0.3,0.002,2020-10-07,7
26.0,18.0,0.026,0.019,0.3,0.002,2020-10-07,8
23.0,14.0,0.027,0.018,0.3,0.002,2020-10-07,9
22.0,16.0,0.03,0.015,0.3,0.002,2020-10-07,10
24.0,12.0,0.036,0.012,0.3,0.002,2020-10-07,11
20.0,13.0,0.04,0.012,0.3,0.002,2020-10-07,12
29.0,10.0,0.047,0.009,0.2,0.002,2020-10-07,13
19.0,13.0,0.041,0.016,0.2,0.002,2020-10-07,14
27.0,12.0,0.042,0.018,0.2,0.002,2020-10-07,15
27.0,12.0,0.042,0.02,0.2,0.002,2020-10-07,16
24.0,13.0,0.045,0.021,0.2,0.002,2020-10-07,17
27.0,16.0,0.043,0.027,0.2,0.002,2020-10-07,18
37.0,16.0,0.037,0.025,0.2,0.002,2020-10-07,19
34.0,13.0,0.033,0.022,0.2,0.002,2020-10-07,20
32.0,12.0,0.034,0.017,0.2,0.002,2020-10-07,21
24.0,17.0,0.036,0.011,0.2,0.001,2020-10-07,22
26.0,9.0,0.038,0.007,0.2,0.001,2020-10-07,23
26.0,10.0,0.038,0.006,0.2,0.001,2020-10-08,0
22.0,11.0,0.039,0.004,0.2,0.001,2020-10-08,1
20.0,8.0,0.039,0.004,0.2,0.001,2020-10-08,2
23.0,12.0,0.039,0.004,0.2,0.001,2020-10-08,3
23.0,8.0,0.038,0.004,0.2,0.002,2020-10-08,4
18.0,11.0,0.037,0.005,0.2,0.002,2020-10-08,5
21.0,13.0,0.037,0.005,0.2,0.001,2020-10-08,6
25.0,11.0,0.034,0.008,0.2,0.001,2020-10-08,7
18.0,10.0,0.033,0.009,0.2,0.002,2020-10-08,8
23.0,10.0,0.031,0.013,0.2,0.002,2020-10-08,9
40.0,14.0,0.031,0.015,0.2,0.002,2020-10-08,10
42.0,11.0,0.034,0.014,0.2,0.002,2020-10-08,11
40.0,9.0,0.035,0.015,0.2,0.002,2020-10-08,12
47.0,11.0,0.042,0.01,0.2,0.001,2020-10-08,13
26.0,15.0,0.036,0.02,0.2,0.002,2020-10-08,14
38.0,14.0,0.045,0.013,0.2,0.002,2020-10-08,15
31.0,10.0,0.041,0.016,0.2,0.002,2020-10-08,16
32.0,12.0,0.035,0.024,0.2,0.002,2020-10-08,17
35.0,13.0,0.043,0.013,0.1,0.002,2020-10-08,18
30.0,11.0,0.044,0.009,0.1,0.001,2020-10-08,19
25.0,9.0,0.041,0.012,0.1,0.001,2020-10-08,20
29.0,9.0,0.044,0.009,0.2,0.001,2020-10-08,21
34.0,10.0,0.042,0.011,0.1,0.001,2020-10-08,22
25.0,10.0,0.046,0.008,0.1,0.001,2020-10-08,23
22.0,14.0,0.047,0.006,0.1,0.001,2020-10-09,0
25.0,11.0,0.048,0.004,0.1,0.001,2020-10-09,1
17.0,9.0,0.048,0.004,0.1,0.002,2020-10-09,2
17.0,9.0,0.048,0.004,0.1,0.002,2020-10-09,3
22.0,9.0,0.048,0.004,0.2,0.002,2020-10-09,4
20.0,11.0,0.048,0.004,0.2,0.002,2020-10-09,5
26.0,11.0,0.048,0.004,0.1,0.002,2020-10-09,6
26.0,13.0,0.046,0.006,0.1,0.002,2020-10-09,7
27.0,12.0,0.042,0.009,0.1,0.002,2020-10-09,8
21.0,17.0,0.042,0.011,0.2,0.002,2020-10-09,9
25.0,13.0,0.045,0.009,0.2,0.002,2020-10-09,10
30.0,11.0,0.046,0.011,0.2,0.002,2020-10-09,11
38.0,12.0,0.047,0.011,0.2,0.002,2020-10-09,12
31.0,16.0,0.053,0.006,0.2,0.001,2020-10-09,13
32.0,12.0,0.052,0.009,0.1,0.001,2020-10-09,14
39.0,16.0,0.053,0.009,0.1,0.001,2020-10-09,15
41.0,16.0,0.052,0.008,0.1,0.001,2020-10-09,16
38.0,14.0,0.052,0.007,0.1,0.001,2020-10-09,17
32.0,14.0,0.051,0.007,0.1,0.001,2020-10-09,18
33.0,16.0,0.051,0.006,0.1,0.001,2020-10-09,19
28.0,13.0,0.05,0.005,0.1,0.001,2020-10-09,20
29.0,13.0,0.049,0.005,0.1,0.001,2020-10-09,21
26.0,15.0,0.05,0.004,0.1,0.001,2020-10-09,22
25.0,13.0,0.051,0.004,0.1,0.001,2020-10-09,23
24.0,10.0,0.05,0.004,0.1,0.001,2020-10-10,0
21.0,13.0,0.05,0.004,0.1,0.001,2020-10-10,1
26.0,17.0,0.05,0.004,0.1,0.001,2020-10-10,2
27.0,13.0,0.05,0.004,0.1,0.001,2020-10-10,3
20.0,11.0,0.05,0.003,0.1,0.001,2020-10-10,4
24.0,14.0,0.05,0.004,0.1,0.001,2020-10-10,5
26.0,15.0,0.05,0.004,0.1,0.001,2020-10-10,6
27.0,14.0,0.04,0.013,0.1,0.001,2020-10-10,7
20.0,11.0,0.042,0.012,0.1,0.001,2020-10-10,8
29.0,12.0,0.043,0.009,0.1,0.001,2020-10-10,9
23.0,13.0,0.044,0.01,0.1,0.001,2020-10-10,10
23.0,16.0,0.047,0.008,0.1,0.001,2020-10-10,11
27.0,16.0,0.05,0.006,0.1,0.001,2020-10-10,12
22.0,14.0,0.051,0.005,0.1,0.002,2020-10-10,13
21.0,12.0,0.051,0.006,0.1,0.002,2020-10-10,14
