날짜,시간대,차량진입횟수,체류시간,anchored_count,TotalTonnage,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스,기온(C),풍속(m/s),강수량(mm),습도(%)
2021-05-20,10:00:00,465.0,0 days 00:36:40.172043010,97.0,,,,,,,,14.3,3.7,1.0,87.5
2021-05-20,11:00:00,402.0,0 days 00:46:16.507462686,98.0,,20.0,17.0,0.03,0.034,0.4,0.002,15.1,4.4,4.5,90.5
2021-05-20,12:00:00,162.0,0 days 00:38:52.771604938,97.0,,6.0,9.0,0.045,0.019,0.4,0.002,16.0,1.7,0.5,88.7
2021-05-20,13:00:00,551.0,0 days 00:40:15.196007259,99.0,,7.0,8.0,0.051,0.009,0.4,0.001,16.7,2.1,0.0,88.8
2021-05-20,14:00:00,582.0,0 days 00:46:18.317869415,97.0,,9.0,8.0,0.045,0.016,0.4,0.001,17.3,2.0,0.0,86.0
2021-05-20,15:00:00,567.0,0 days 00:54:17.209876543,96.0,,12.0,8.0,0.047,0.014,0.4,0.001,17.2,2.3,0.0,83.1
2021-05-20,16:00:00,559.0,0 days 00:55:22.917710196,100.0,,12.0,5.0,0.044,0.015,0.4,0.001,17.2,0.5,0.0,84.3
2021-05-20,17:00:00,369.0,0 days 00:57:13.468834688,101.0,,11.0,9.0,0.045,0.013,0.4,0.001,17.1,0.2,0.5,84.0
2021-05-20,18:00:00,214.0,0 days 01:03:43.747663551,96.0,,12.0,8.0,0.045,0.011,0.4,0.001,16.5,0.7,0.0,84.8
2021-05-20,19:00:00,192.0,0 days 00:55:22.671875,95.0,,8.0,9.0,0.043,0.011,0.4,0.001,16.0,0.9,1.0,85.9
2021-05-20,20:00:00,137.0,0 days 00:53:00.160583941,98.0,,8.0,8.0,0.042,0.01,0.4,0.001,15.4,0.9,0.5,87.1
2021-05-20,21:00:00,83.0,0 days 00:42:57.975903614,100.0,,11.0,11.0,0.024,0.026,0.5,0.002,15.2,0.5,0.5,88.7
2021-05-20,22:00:00,77.0,0 days 00:40:53.012987012,101.0,,11.0,7.0,0.029,0.02,0.5,0.002,15.0,1.1,1.0,89.8
2021-05-20,23:00:00,22.0,0 days 00:53:29.045454545,102.0,,18.0,19.0,0.019,0.025,1.3,0.004,14.3,1.3,0.0,90.9
2021-05-21,00:00:00,6.0,0 days 01:07:00.166666666,103.0,,13.0,9.0,0.05,0.008,0.5,0.002,13.6,2.0,0.0,91.2
2021-05-21,01:00:00,3.0,0 days 00:23:21.333333333,104.0,,18.0,26.0,0.06,0.006,0.4,0.002,13.1,1.9,0.0,90.9
2021-05-21,02:00:00,2.0,0 days 00:30:36,106.0,,29.0,22.0,0.062,0.006,0.4,0.001,12.8,2.2,0.0,90.0
2021-05-21,03:00:00,2.0,0 days 00:20:04.500000,104.0,,33.0,26.0,0.062,0.006,0.4,0.001,12.6,1.7,0.0,90.3
2021-05-21,04:00:00,1.0,0 days 00:33:26,102.0,,23.0,20.0,0.06,0.005,0.4,0.001,12.7,1.7,0.0,90.4
2021-05-21,05:00:00,2.0,0 days 00:05:40,103.0,,15.0,14.0,0.057,0.006,0.3,0.001,12.8,1.5,0.0,89.8
2021-05-21,06:00:00,4.0,0 days 00:27:08.250000,101.0,,10.0,12.0,0.057,0.005,0.3,0.001,12.7,2.1,0.0,89.1
2021-05-21,07:00:00,71.0,0 days 00:38:34.084507042,102.0,,18.0,11.0,0.056,0.007,0.4,0.001,12.3,2.2,0.5,89.3
2021-05-21,08:00:00,323.0,0 days 00:41:57.086687306,104.0,,20.0,18.0,0.052,0.011,0.4,0.001,12.2,1.9,0.0,88.5
2021-05-21,09:00:00,458.0,0 days 00:39:36.984716157,103.0,,23.0,18.0,0.049,0.017,0.4,0.001,12.6,2.4,0.0,87.7
2021-05-21,10:00:00,454.0,0 days 00:45:44.997797356,103.0,,20.0,11.0,0.052,0.014,0.3,0.001,12.6,1.2,0.0,86.6
2021-05-21,11:00:00,459.0,0 days 00:59:59.732026143,103.0,,20.0,18.0,0.05,0.016,0.3,0.001,12.3,1.7,0.0,88.2
2021-05-21,12:00:00,154.0,0 days 00:56:43.266233766,103.0,,21.0,14.0,0.056,0.013,0.3,0.001,13.1,2.0,0.0,86.6
2021-05-21,13:00:00,494.0,0 days 00:45:40.022267206,103.0,,23.0,15.0,0.063,0.008,0.3,0.001,15.4,2.3,0.0,75.6
2021-05-21,14:00:00,530.0,0 days 00:39:18.466037735,104.0,,24.0,17.0,0.059,0.013,0.3,0.001,18.0,1.7,0.0,64.1
2021-05-21,15:00:00,610.0,0 days 00:44:42.763934426,103.0,,27.0,17.0,0.059,0.014,0.3,0.001,18.3,2.7,0.0,59.5
2021-05-21,16:00:00,499.0,0 days 00:41:18.090180360,102.0,,20.0,17.0,0.061,0.014,0.3,0.001,16.6,2.8,0.0,61.9
2021-05-21,17:00:00,460.0,0 days 00:49:49.610869565,105.0,,20.0,12.0,0.058,0.015,0.3,0.002,15.1,2.4,0.0,68.2
2021-05-21,18:00:00,198.0,0 days 00:46:15.722222222,101.0,,21.0,14.0,0.058,0.014,0.3,0.001,14.6,2.8,0.0,70.0
2021-05-21,19:00:00,245.0,0 days 00:50:41.318367346,100.0,,18.0,13.0,0.061,0.01,0.3,0.001,13.9,3.1,0.0,72.5
2021-05-21,20:00:00,115.0,0 days 00:50:24.156521739,101.0,,22.0,17.0,0.054,0.016,0.3,0.001,13.7,3.3,0.0,74.7
2021-05-21,21:00:00,92.0,0 days 00:48:00.978260869,100.0,,25.0,17.0,0.052,0.014,0.3,0.001,13.0,2.9,0.0,78.4
2021-05-21,22:00:00,50.0,0 days 00:37:29.540000,100.0,,26.0,9.0,0.049,0.014,0.5,0.001,12.5,2.8,0.0,81.6
2021-05-21,23:00:00,29.0,0 days 00:35:42.862068965,103.0,,25.0,14.0,0.05,0.011,0.3,0.001,12.3,1.5,0.0,81.9
2021-05-22,00:00:00,,,101.0,,24.0,18.0,0.049,0.008,0.4,0.001,11.9,0.8,0.0,84.5
2021-05-22,01:00:00,3.0,0 days 00:24:46,99.0,,21.0,19.0,0.049,0.007,0.3,0.001,12.1,3.3,0.0,87.8
2021-05-22,02:00:00,,,101.0,,20.0,18.0,0.052,0.005,0.3,0.001,11.8,2.6,0.0,89.5
2021-05-22,03:00:00,,,99.0,,12.0,10.0,0.053,0.004,0.3,0.001,11.6,3.0,0.0,89.3
2021-05-22,04:00:00,2.0,0 days 00:16:35,98.0,,14.0,15.0,0.048,0.005,0.3,0.001,11.5,3.8,0.0,87.2
2021-05-22,05:00:00,1.0,0 days 00:14:59,99.0,,17.0,13.0,0.042,0.007,0.3,0.001,11.2,3.6,0.0,88.8
2021-05-22,06:00:00,,,95.0,,17.0,15.0,0.029,0.012,0.3,0.001,11.1,3.3,0.0,88.5
2021-05-22,07:00:00,54.0,0 days 00:26:17.370370370,98.0,,21.0,11.0,0.023,0.018,0.3,0.001,12.0,2.2,0.0,87.2
2021-05-22,08:00:00,258.0,0 days 00:41:03.422480620,101.0,,18.0,21.0,0.038,0.012,0.3,0.001,17.2,0.8,0.0,71.6
2021-05-22,09:00:00,252.0,0 days 00:41:08.932539682,102.0,,22.0,16.0,0.04,0.011,0.3,0.001,20.5,1.3,0.0,57.4
2021-05-22,10:00:00,296.0,0 days 00:37:29.084459459,102.0,,20.0,12.0,0.046,0.01,0.3,0.001,23.0,1.6,0.0,47.9
2021-05-22,11:00:00,255.0,0 days 00:51:29.792156862,101.0,,22.0,14.0,0.045,0.016,0.3,0.002,24.6,2.6,0.0,45.6
2021-05-22,12:00:00,78.0,0 days 00:46:58.935897435,100.0,,23.0,16.0,0.043,0.025,0.3,0.002,25.3,3.7,0.0,44.4
2021-05-22,13:00:00,218.0,0 days 00:31:46.527522935,101.0,,25.0,17.0,0.054,0.015,0.3,0.002,26.6,2.6,0.0,43.7
2021-05-22,14:00:00,145.0,0 days 00:28:22.896551724,101.0,,25.0,19.0,0.054,0.017,0.3,0.002,26.8,2.8,0.0,42.0
2021-05-22,15:00:00,154.0,0 days 00:34:21.194805194,101.0,,26.0,19.0,0.059,0.012,0.3,0.002,27.4,2.2,0.0,39.1
2021-05-22,16:00:00,114.0,0 days 00:33:31.192982456,98.0,,25.0,17.0,0.064,0.008,0.3,0.002,25.3,1.6,0.0,45.4
2021-05-22,17:00:00,74.0,0 days 00:32:21.797297297,97.0,,24.0,21.0,0.065,0.007,0.3,0.002,23.7,2.4,0.0,51.4
2021-05-22,18:00:00,25.0,0 days 00:51:40,97.0,,29.0,18.0,0.068,0.008,0.3,0.002,21.6,1.7,0.0,57.9
2021-05-22,19:00:00,17.0,0 days 00:34:15.411764705,100.0,,35.0,18.0,0.072,0.006,0.3,0.002,19.4,2.3,0.0,65.0
2021-05-22,20:00:00,7.0,0 days 00:34:15.857142857,102.0,,37.0,29.0,0.072,0.006,0.3,0.002,18.2,2.3,0.0,71.4
2021-05-22,21:00:00,1.0,0 days 00:08:17,99.0,,36.0,25.0,0.071,0.005,0.3,0.002,17.0,3.0,0.0,73.5
2021-05-22,22:00:00,6.0,0 days 00:17:23,97.0,,36.0,32.0,0.059,0.008,0.4,0.002,15.8,1.1,0.0,73.8
2021-05-22,23:00:00,,,99.0,,33.0,27.0,0.048,0.009,0.4,0.001,14.7,2.1,0.0,76.2
2021-05-23,00:00:00,1.0,0 days 00:54:20,97.0,,30.0,28.0,0.043,0.008,0.4,0.001,14.5,1.9,0.0,68.1
2021-05-23,01:00:00,,,98.0,,36.0,28.0,0.038,0.009,0.4,0.002,14.4,2.1,0.0,67.3
2021-05-23,02:00:00,,,99.0,,32.0,28.0,0.03,0.014,0.4,0.002,14.2,2.2,0.0,74.8
2021-05-23,03:00:00,,,98.0,,37.0,32.0,0.022,0.016,0.5,0.002,14.2,2.5,0.0,76.8
2021-05-23,04:00:00,,,97.0,,37.0,30.0,0.02,0.015,0.5,0.002,14.2,2.0,0.0,80.9
2021-05-23,05:00:00,,,99.0,,46.0,32.0,0.011,0.024,0.5,0.002,14.0,2.4,0.0,81.2
2021-05-23,06:00:00,,,98.0,,45.0,38.0,0.008,0.025,0.8,0.002,13.9,2.1,0.0,81.4
2021-05-23,07:00:00,20.0,0 days 00:34:03.800000,99.0,,50.0,35.0,0.011,0.026,1.0,0.003,14.8,2.1,0.0,80.9
2021-05-23,08:00:00,36.0,0 days 00:38:42.388888888,99.0,,60.0,44.0,0.009,0.039,0.7,0.005,20.0,1.0,0.0,70.2
2021-05-23,09:00:00,41.0,0 days 00:36:44.121951219,98.0,,62.0,39.0,0.012,0.041,0.6,0.006,24.3,1.6,0.0,54.2
2021-05-23,10:00:00,23.0,0 days 00:26:15.391304347,99.0,,60.0,44.0,0.02,0.044,0.6,0.007,25.1,1.3,0.0,48.4
2021-05-23,11:00:00,12.0,0 days 00:58:13.833333333,99.0,,68.0,44.0,0.023,0.052,0.9,0.009,25.8,1.7,0.0,46.2
2021-05-23,12:00:00,10.0,0 days 00:39:18.800000,97.0,,83.0,64.0,0.065,0.07,1.2,0.022,27.5,2.2,0.0,45.9
2021-05-23,13:00:00,50.0,0 days 00:22:44.260000,98.0,,89.0,72.0,0.132,0.072,1.3,0.026,28.5,2.0,0.0,38.3
2021-05-23,14:00:00,9.0,0 days 00:28:20.444444444,98.0,,59.0,48.0,0.122,0.038,0.7,0.012,28.6,2.3,0.0,35.7
2021-05-23,15:00:00,10.0,0 days 00:27:34.600000,98.0,,45.0,33.0,0.105,0.021,0.5,0.005,28.6,2.1,0.0,38.0
2021-05-23,16:00:00,6.0,0 days 00:24:56,97.0,,48.0,36.0,0.089,0.036,0.4,0.008,27.0,2.7,0.0,36.5
2021-05-23,17:00:00,8.0,0 days 00:27:46.375000,97.0,,46.0,34.0,0.093,0.025,0.4,0.009,25.1,1.5,0.0,44.0
2021-05-23,18:00:00,7.0,0 days 00:16:11.714285714,97.0,,45.0,38.0,0.094,0.022,0.5,0.005,23.4,0.6,0.0,53.7
2021-05-23,19:00:00,,,99.0,,42.0,33.0,0.083,0.016,0.5,0.004,21.1,0.1,0.0,65.2
2021-05-23,20:00:00,,,100.0,,45.0,37.0,0.057,0.036,0.4,0.003,19.3,1.4,0.0,75.2
2021-05-23,21:00:00,2.0,0 days 00:34:59.500000,100.0,,47.0,34.0,0.072,0.015,0.4,0.002,18.5,1.4,0.0,77.0
2021-05-23,22:00:00,,,101.0,,42.0,33.0,0.071,0.012,0.4,0.002,17.9,1.4,0.0,66.6
2021-05-23,23:00:00,,,102.0,,40.0,29.0,0.067,0.011,0.4,0.002,17.0,1.7,0.0,67.8
2021-05-24,00:00:00,,,103.0,,41.0,29.0,0.062,0.012,0.5,0.002,16.7,1.2,0.0,80.1
2021-05-24,01:00:00,,,101.0,,37.0,35.0,0.06,0.008,0.4,0.002,16.5,1.3,0.0,83.5
2021-05-24,02:00:00,,,101.0,,41.0,33.0,0.057,0.007,0.5,0.002,16.6,0.6,0.0,81.7
2021-05-24,03:00:00,1.0,0 days 00:30:54,103.0,,48.0,36.0,0.047,0.008,0.5,0.002,16.2,0.9,0.0,72.8
2021-05-24,04:00:00,,,102.0,,44.0,33.0,0.031,0.028,0.4,0.002,15.7,1.7,0.0,72.6
2021-05-24,05:00:00,2.0,0 days 00:14:11,102.0,,42.0,39.0,0.042,0.009,0.6,0.002,15.0,1.7,0.0,80.7
2021-05-24,06:00:00,1.0,0 days 00:44:18,101.0,,41.0,36.0,0.036,0.013,0.5,0.001,14.3,1.6,0.5,83.6
2021-05-24,07:00:00,35.0,0 days 00:32:35.657142857,104.0,,47.0,37.0,0.034,0.015,0.5,0.002,14.1,1.5,0.5,87.7
2021-05-24,08:00:00,225.0,0 days 00:41:43.386666666,103.0,,40.0,34.0,0.034,0.018,0.8,0.002,16.2,0.6,0.0,90.8
2021-05-24,09:00:00,449.0,0 days 00:36:30.113585746,104.0,,42.0,35.0,0.029,0.021,0.4,0.002,18.6,0.4,0.0,84.4
2021-05-24,10:00:00,499.0,0 days 00:37:52.240480961,105.0,,48.0,39.0,0.029,0.022,0.4,0.002,19.1,2.2,0.0,76.0
2021-05-24,11:00:00,467.0,0 days 00:57:54.563169164,106.0,,47.0,33.0,0.044,0.019,0.5,0.002,23.2,1.7,0.0,60.0
2021-05-24,12:00:00,132.0,0 days 00:36:47.772727272,102.0,,43.0,27.0,0.054,0.016,0.4,0.002,24.8,2.5,0.0,47.3
2021-05-24,13:00:00,560.0,0 days 00:39:07.237500,102.0,,27.0,25.0,0.061,0.009,0.3,0.002,24.5,1.2,0.0,47.2
2021-05-24,14:00:00,569.0,0 days 00:37:19.049209138,102.0,,,,,,,,24.8,2.6,0.0,44.2
2021-05-24,15:00:00,584.0,0 days 00:40:45.758561643,100.0,,,,,,,,25.2,1.6,0.0,43.4
2021-05-24,16:00:00,580.0,0 days 00:48:22.736206896,100.0,,,,,,,,21.6,2.5,0.0,57.9
2021-05-24,17:00:00,419.0,0 days 00:54:59.429594272,98.0,,,,,,,,19.7,2.8,0.0,60.2
2021-05-24,18:00:00,171.0,0 days 00:54:42.883040935,95.0,,,,,,,,19.6,1.7,0.0,57.8
2021-05-24,19:00:00,207.0,0 days 00:35:35.777777777,97.0,,50.0,27.0,0.052,0.012,0.3,0.001,18.8,1.8,0.0,57.1
2021-05-24,20:00:00,83.0,0 days 00:38:36.421686746,96.0,,49.0,25.0,0.052,0.011,0.3,0.001,17.2,3.0,0.0,62.8
2021-05-24,21:00:00,71.0,0 days 00:27:45.436619718,95.0,,48.0,24.0,0.054,0.01,0.3,0.001,15.7,1.8,0.0,65.5
2021-05-24,22:00:00,51.0,0 days 00:24:29.705882352,95.0,,58.0,31.0,0.056,0.007,0.3,0.001,15.2,2.2,0.0,63.0
2021-05-24,23:00:00,8.0,0 days 00:54:10.125000,92.0,,83.0,31.0,0.049,0.011,0.3,0.002,13.0,1.7,0.0,61.2
2021-05-25,00:00:00,7.0,0 days 00:31:45,87.0,,117.0,38.0,0.045,0.012,0.3,0.002,12.1,1.5,0.0,59.7
2021-05-25,01:00:00,3.0,0 days 00:17:13,90.0,,151.0,49.0,0.047,0.006,0.3,0.002,11.8,2.2,0.0,56.7
2021-05-25,02:00:00,1.0,0 days 01:18:03,91.0,,159.0,47.0,0.044,0.007,0.3,0.002,10.9,2.0,0.0,57.8
2021-05-25,03:00:00,,,90.0,,171.0,53.0,0.042,0.008,0.4,0.001,10.8,1.6,0.0,57.7
2021-05-25,04:00:00,1.0,0 days 00:53:45,91.0,,152.0,51.0,0.038,0.007,0.2,0.001,11.4,2.3,0.0,48.3
2021-05-25,05:00:00,,,92.0,,171.0,58.0,0.027,0.014,0.2,0.001,10.8,1.5,0.0,55.6
2021-05-25,06:00:00,3.0,0 days 00:19:27,91.0,,164.0,46.0,0.02,0.019,0.2,0.001,11.6,2.0,0.0,51.9
2021-05-25,07:00:00,42.0,0 days 00:33:31.333333333,90.0,,168.0,54.0,0.024,0.02,0.3,0.002,13.5,1.3,0.0,54.3
2021-05-25,08:00:00,325.0,0 days 00:39:15.415384615,93.0,,195.0,59.0,0.031,0.018,0.3,0.002,15.8,2.3,0.0,31.9
2021-05-25,09:00:00,459.0,0 days 00:36:07.849673202,93.0,,183.0,53.0,0.026,0.024,0.3,0.002,13.2,0.8,1.0,69.9
2021-05-25,10:00:00,490.0,0 days 00:33:33.306122448,95.0,,189.0,53.0,0.027,0.027,0.3,0.002,13.4,1.2,0.0,75.5
2021-05-25,11:00:00,478.0,0 days 00:54:46.539748953,93.0,,217.0,61.0,0.036,0.026,0.3,0.002,15.3,1.5,0.0,82.9
2021-05-25,12:00:00,120.0,0 days 00:31:56.375000,92.0,,162.0,57.0,0.05,0.021,0.4,0.002,19.2,2.5,0.0,62.2
2021-05-25,13:00:00,550.0,0 days 00:41:32.212727272,92.0,,104.0,39.0,0.061,0.01,0.3,0.002,21.1,1.3,0.0,48.7
2021-05-25,14:00:00,530.0,0 days 00:47:25.794339622,94.0,,82.0,23.0,0.055,0.013,0.2,0.001,22.2,4.4,0.0,32.5
2021-05-25,15:00:00,572.0,0 days 00:51:03.860139860,93.0,,57.0,18.0,0.051,0.012,0.2,0.001,21.0,4.5,0.0,30.3
2021-05-25,16:00:00,527.0,0 days 00:56:37.766603415,92.0,,54.0,18.0,0.052,0.011,0.2,0.002,18.8,3.5,0.0,35.9
2021-05-25,17:00:00,408.0,0 days 01:02:12.808823529,94.0,,51.0,17.0,0.054,0.012,0.2,0.002,17.8,4.2,0.0,33.9
2021-05-25,18:00:00,213.0,0 days 01:03:51.032863849,96.0,,39.0,17.0,0.048,0.017,0.2,0.002,16.6,5.0,0.0,34.4
2021-05-25,19:00:00,175.0,0 days 00:41:50.697142857,95.0,,37.0,19.0,0.051,0.012,0.2,0.002,15.2,4.0,0.0,35.1
2021-05-25,20:00:00,124.0,0 days 00:36:46.895161290,94.0,,34.0,14.0,0.046,0.016,0.2,0.002,14.5,3.2,0.0,38.2
2021-05-25,21:00:00,52.0,0 days 00:42:50.634615384,95.0,,40.0,15.0,0.044,0.016,0.2,0.001,13.9,2.9,0.0,45.8
2021-05-25,22:00:00,28.0,0 days 00:36:14.464285714,93.0,,36.0,16.0,0.038,0.017,0.2,0.001,13.0,1.6,0.0,52.4
2021-05-25,23:00:00,8.0,0 days 00:36:24.875000,90.0,,35.0,13.0,0.034,0.018,0.2,0.001,12.0,1.5,0.0,53.8
2021-05-26,00:00:00,5.0,0 days 01:08:42,89.0,,44.0,16.0,0.035,0.018,0.2,0.002,11.8,2.3,0.0,42.6
2021-05-26,01:00:00,8.0,0 days 00:38:20,87.0,,47.0,24.0,0.043,0.01,0.3,0.002,11.4,1.7,0.0,47.8
2021-05-26,02:00:00,,,88.0,,47.0,22.0,0.044,0.009,0.5,0.002,11.3,1.0,0.0,50.7
2021-05-26,03:00:00,,,89.0,,46.0,17.0,0.052,0.005,0.2,0.002,11.4,2.2,0.0,45.3
2021-05-26,04:00:00,1.0,0 days 00:21:59,90.0,,45.0,22.0,0.039,0.017,0.3,0.002,12.5,2.6,0.0,40.9
2021-05-26,05:00:00,,,88.0,,42.0,22.0,0.037,0.011,0.2,0.002,12.5,0.6,0.0,41.3
2021-05-26,06:00:00,4.0,0 days 00:42:49.500000,90.0,,38.0,21.0,0.029,0.018,0.3,0.002,11.6,1.1,0.0,51.2
2021-05-26,07:00:00,63.0,0 days 00:27:05.682539682,92.0,,39.0,18.0,0.024,0.021,0.3,0.002,12.7,1.4,0.0,58.2
2021-05-26,08:00:00,363.0,0 days 00:41:19.966942148,92.0,,49.0,26.0,0.018,0.03,0.3,0.002,14.0,0.4,0.0,56.4
2021-05-26,09:00:00,379.0,0 days 00:38:53.153034300,97.0,,48.0,22.0,0.021,0.034,0.3,0.002,17.4,0.3,0.0,56.0
2021-05-26,10:00:00,506.0,0 days 00:42:55.622529644,99.0,,53.0,23.0,0.025,0.035,0.3,0.004,20.8,0.8,0.0,31.9
2021-05-26,11:00:00,459.0,0 days 00:53:13.376906318,97.0,,92.0,39.0,0.027,0.041,1.3,0.016,23.7,2.0,0.0,23.6
2021-05-26,12:00:00,115.0,0 days 00:27:58.678260869,96.0,,85.0,38.0,0.069,0.046,0.7,0.012,23.1,2.2,0.0,25.5
2021-05-26,13:00:00,515.0,0 days 00:36:53.184466019,95.0,,58.0,26.0,0.091,0.024,0.3,0.006,21.4,0.8,0.0,32.3
2021-05-26,14:00:00,563.0,0 days 00:40:13.417406749,92.0,,48.0,18.0,0.062,0.028,0.3,0.003,21.8,2.7,0.0,28.5
2021-05-26,15:00:00,522.0,0 days 00:41:02.808429118,91.0,,52.0,23.0,0.069,0.02,0.3,0.004,21.8,1.4,0.0,28.3
2021-05-26,16:00:00,526.0,0 days 00:41:19.796577946,88.0,,53.0,23.0,0.061,0.03,0.3,0.006,20.4,1.5,0.0,39.3
2021-05-26,17:00:00,377.0,0 days 00:42:48.228116710,89.0,,49.0,22.0,0.045,0.027,0.3,0.006,18.5,1.3,0.0,45.5
2021-05-26,18:00:00,182.0,0 days 00:42:57.934065934,90.0,,51.0,22.0,0.044,0.025,0.3,0.007,16.7,0.7,0.0,50.3
2021-05-26,19:00:00,160.0,0 days 00:34:02.937500,89.0,,51.0,25.0,0.049,0.019,0.3,0.004,15.4,0.5,0.0,57.8
2021-05-26,20:00:00,83.0,0 days 00:34:30.313253012,90.0,,44.0,22.0,0.035,0.029,0.3,0.004,14.5,3.1,0.0,65.1
2021-05-26,21:00:00,46.0,0 days 00:29:54.760869565,92.0,,33.0,19.0,0.04,0.026,0.3,0.002,14.5,2.8,0.0,75.5
2021-05-26,22:00:00,25.0,0 days 00:39:27.200000,93.0,,33.0,21.0,0.042,0.024,0.3,0.002,13.8,2.2,0.0,79.3
2021-05-26,23:00:00,15.0,0 days 00:36:04.933333333,93.0,,30.0,17.0,0.05,0.012,0.2,0.004,13.3,2.3,0.0,79.6
2021-05-27,00:00:00,4.0,0 days 00:49:35.750000,95.0,,23.0,12.0,0.048,0.012,0.3,0.004,11.8,0.6,0.0,82.5
2021-05-27,01:00:00,11.0,0 days 00:29:06.636363636,95.0,,18.0,8.0,0.049,0.01,0.3,0.002,11.7,0.4,1.0,85.4
2021-05-27,02:00:00,1.0,0 days 00:19:57,97.0,,22.0,15.0,0.048,0.008,0.3,0.002,11.7,0.4,0.5,85.2
2021-05-27,03:00:00,,,96.0,,13.0,14.0,0.047,0.007,0.4,0.003,11.7,0.1,1.0,86.0
2021-05-27,04:00:00,,,95.0,,11.0,9.0,0.047,0.006,0.3,0.002,11.9,0.1,0.5,87.5
2021-05-27,05:00:00,1.0,0 days 00:16:56,96.0,,11.0,10.0,0.044,0.007,0.3,0.002,12.1,0.1,0.0,87.4
2021-05-27,06:00:00,4.0,0 days 00:27:56.250000,97.0,,10.0,7.0,0.039,0.009,0.3,0.002,12.3,0.1,0.0,87.9
2021-05-27,07:00:00,37.0,0 days 00:26:51.324324324,97.0,,18.0,13.0,0.032,0.016,0.5,0.003,12.8,0.4,0.0,88.6
2021-05-27,08:00:00,303.0,0 days 00:32:23.528052805,101.0,,21.0,11.0,0.036,0.017,0.5,0.004,13.6,0.6,0.0,89.6
2021-05-27,09:00:00,430.0,0 days 00:32:26.493023255,99.0,,31.0,18.0,0.021,0.027,0.6,0.003,13.3,0.7,0.5,89.6
2021-05-27,10:00:00,458.0,0 days 00:39:33.259825327,100.0,,50.0,41.0,0.025,0.031,1.0,0.006,13.3,0.4,0.0,90.9
2021-05-27,11:00:00,492.0,0 days 00:57:23.644308943,100.0,,35.0,21.0,0.028,0.028,0.6,0.004,14.0,0.8,0.5,92.5
2021-05-27,12:00:00,143.0,0 days 00:26:41.643356643,101.0,,25.0,18.0,0.029,0.026,0.4,0.002,14.8,1.2,0.0,92.8
2021-05-27,13:00:00,521.0,0 days 00:41:15.600767754,99.0,,18.0,10.0,0.042,0.012,0.3,0.002,15.4,2.1,0.0,92.7
2021-05-27,14:00:00,536.0,0 days 00:38:07.050373134,100.0,,23.0,11.0,0.041,0.019,0.3,0.002,16.4,1.7,0.0,88.4
2021-05-27,15:00:00,558.0,0 days 00:41:57.657706093,100.0,,38.0,17.0,0.048,0.019,0.3,0.002,18.2,1.9,0.0,78.9
2021-05-27,16:00:00,489.0,0 days 00:44:02.699386503,99.0,,48.0,26.0,0.052,0.022,0.3,0.002,19.0,2.5,0.0,66.4
2021-05-27,17:00:00,334.0,0 days 00:41:05.053892215,100.0,,47.0,26.0,0.061,0.014,0.3,0.001,18.5,3.3,0.0,62.5
2021-05-27,18:00:00,155.0,0 days 00:43:01.858064516,98.0,,53.0,27.0,0.062,0.014,0.3,0.001,17.5,2.9,0.0,64.4
2021-05-27,19:00:00,196.0,0 days 00:27:55.520408163,100.0,,54.0,29.0,0.06,0.013,0.3,0.001,15.4,1.6,0.0,72.3
2021-05-27,20:00:00,100.0,0 days 00:24:20.450000,98.0,,48.0,31.0,0.052,0.018,0.3,0.001,14.3,2.3,0.0,72.2
2021-05-27,21:00:00,67.0,0 days 00:27:30.089552238,98.0,,46.0,29.0,0.042,0.019,0.4,0.001,13.0,1.4,0.0,72.2
2021-05-27,22:00:00,22.0,0 days 00:24:03.727272727,98.0,,59.0,33.0,0.05,0.013,0.8,0.002,13.2,1.5,0.0,66.1
2021-05-27,23:00:00,9.0,0 days 00:28:57.666666666,97.0,,52.0,26.0,0.042,0.012,0.4,0.001,11.5,1.9,0.0,64.9
2021-05-28,00:00:00,4.0,0 days 02:01:43,99.0,,47.0,32.0,0.037,0.013,0.5,0.001,10.1,1.7,0.0,72.0
2021-05-28,01:00:00,6.0,0 days 00:24:41.666666666,99.0,,48.0,32.0,0.04,0.012,0.5,0.001,10.0,1.3,0.0,72.2
2021-05-28,02:00:00,,,97.0,,53.0,34.0,0.044,0.01,0.4,0.001,9.2,1.8,0.0,77.8
2021-05-28,03:00:00,2.0,0 days 00:38:46,97.0,,52.0,33.0,0.032,0.01,0.3,0.001,9.3,2.0,0.0,75.3
2021-05-28,04:00:00,2.0,0 days 00:44:31,98.0,,43.0,29.0,0.024,0.012,0.3,0.001,9.8,1.5,0.0,78.6
2021-05-28,05:00:00,,,99.0,,37.0,21.0,0.02,0.016,0.3,0.001,9.8,2.0,0.0,81.7
2021-05-28,06:00:00,1.0,0 days 00:54:24,101.0,,44.0,27.0,0.015,0.019,0.3,0.001,10.4,1.6,0.0,82.5
2021-05-28,07:00:00,54.0,0 days 00:34:40.462962962,103.0,,46.0,29.0,0.01,0.028,0.3,0.002,11.1,0.9,0.0,83.9
2021-05-28,08:00:00,300.0,0 days 00:48:10.370000,104.0,,47.0,34.0,0.013,0.035,0.3,0.002,17.6,2.1,0.0,60.0
2021-05-28,09:00:00,361.0,0 days 00:44:44.601108033,106.0,,59.0,38.0,0.021,0.044,0.4,0.005,21.0,2.0,0.0,46.5
